,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,10,0,0,11,,9,33,54,5,,,0,,71,157,9,,,2,1,99,80,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,573
,Air defence systems,,,,,,,,,,,,,,,,,3,3,,,,,,35,64,,140,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259
,Armoured vehicles,,,,,,,,,,,,2,,,,21,14,14,,,,,5,72,55,33,3,15,27,39,21,16,12,,3,42,,,,,16,,,,,,,,,1,,,,,,,,,,,,,,2,,0,414
,Artillery,,,,,,,,,,,,,,,,,,,,,,,,11,27,,18,,,3,,,7,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,9,21,15,2,2,14,5,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84
,Sensors,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28
,Ships,,,,,,,,,,,,,,,,,,,,,,,16,,,34,17,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
