,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,19,,,8,1,,1,11,5,19,6,9,0,2,2,73,29,32,24,87,39,14,5,4,11,107,317,309,,110,135,387,304,150,150,200,200,97,22,,,,,,,,68,148,24,53,,,169,239,,,,,,54,,,41,10,,3696
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,299,84,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,892
,Armoured vehicles,2,,,6,,,1,,,1,,1,,2,2,12,12,,,,2,,20,,13,32,24,322,193,16,124,75,65,63,170,138,138,126,126,25,,,,,,,,,45,50,3,,20,,,,,,,,,76,171,56,20,,2149
,Artillery,,,,,,,,,,,,,,,,,,,,,,12,,,,10,,71,29,,11,11,11,11,11,21,21,,,,,,,,,,,,2,66,57,,,5,,,,,,,,,9,,,,355
,Engines,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,7,,,,7,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,17
,Missiles,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,81,88,10,18,19,12,0,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,13,26,,,300
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,39
,Ships,,,,,,,,5,12,,6,,12,,,,,,,,,3,,,,5,,50,62,,17,42,,30,22,25,76,,,,3,80,,,,,,,,,,,,,,,,,,,,,,,,,449
