,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,7,,6,,,,,10,2,6,32,29,,22,8,21,14,0,,2,12,6,25,23,25,39,37,3,32,58,88,139,11,,,53,137,36,55,26,30,19,63,75,30,60,265,14,110,100,4,64,,169,26,38,,20,55,95,164,188,16,59,305,2932
,Armoured vehicles,,,,,,,,,,,,1,3,,5,3,,,,,,,,,,,,2,2,,,16,16,,,2,67,,7,,,,,,39,18,22,,,,,,,,,,,,,,1,34,2,14,14,154,423
,Artillery,,,,,,,,,,,,11,,,,,0,0,,,,,,,,,,,2,2,,,,,,5,,,3,,,,,,,,,,,,,,,,,,6,,,,,,,,,,28
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,11,10,14,,,10,8,4,4,3,7,1,,5,,,,5,15,10,5,,15,8,,1,,,4,11,22,23,,5,17,230
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,2,,14,,2,,,,,,,,,,22
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,10,5,3,,8,,,,,,,,3,3,,,,33
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,53,5,,,,,,,,,1,3,2,1,,8,68,8,28,,2,,5,7,25,39,,5,281
,Ships,,,,,,,,,,,,,75,60,,,,,,,80,36,9,134,40,79,33,,61,26,7,,170,90,,,,,,,5,2,,98,10,,5,220,,3,110,140,30,,62,,,,,,,,20,,20,20,1644
