,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,2,,,,,,8,,,,,,,2,1,,,,,,,,2,3,1,4,,5,3,1,9,7,,,,,16,,,,,10,,,34,,,,,,,,,,11,5,12,12,12,,,,,,,,160
,Armoured vehicles,,,,,,,,,,1,1,,,,,,,,,,7,,5,,,,3,,,4,14,6,,,,,,,,,,1,,,0,,,,,,,7,4,,,,,4,3,,4,1,1,,,,68
,Artillery,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,17
,Engines,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,2,,,,,,,,,,4,,,,,4,,7,2,,7,,,,,,,,,,4,4,33
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,0,,0,,,,,,1,0,0,,,,,,,,4
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,3,3,13
,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,1,2
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,15,,,,,,,,5,,,,,,,,16,,,,,3,4,,,,,,,,48
,Ships,,,,,,,,,,,,,,,,,,,,,,9,15,,,,,,25,25,25,,,,,,,,24,,,,,,,,,,,29,,29,,,,,,,,,,,,,33,33,247
