,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,68,3,20,0,0,2,21,15,0,0,17,1,,0,2,8,1,,2,3,2,14,2,6,5,0,53,2,3,9,10,35,13,15,,,,,16,5,,2,7,18,10,,,5,15,3,4,,2,,,3,1,3,,14,,,,6,9,7,465
,Armoured vehicles,,,,,,,,2,3,,,,,,,,,,,2,2,2,,,,,,,,0,10,25,,2,,7,,,,,,,,,,9,4,14,2,5,,,,,,,7,,3,15,,,,,,,111
,Artillery,,,,3,,,,,,,,,,,,,,,,,,,4,,,3,,,,,,4,2,,,,,,,,,,,,,,1,,2,0,,,,,,,,,,,,,,,,1,20
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,13
,Missiles,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,8
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,20
,Ships,,,27,,,,9,,,,,,100,,,,6,,4,4,8,,18,,,,,,5,,,30,,,,,,,,36,41,67,8,,,,,,,,,,9,,,17,,,72,,,,,,,,459
