,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,,,,,,9,2,58,17,41,67,,41,,,,,450,372,220,,,26,52,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305,323,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635
,Armoured vehicles,,,,,,,,,,,,,,,,,,18,5,,,,19,48,13,,,,,164,203,116,41,45,45,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838
,Artillery,,,,,,,,,,,,,,,,,,,,,,,9,19,15,8,,,,12,35,11,,6,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,160
,Missiles,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,119,100,36,,14,,,24,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
,Ships,,,,,,,,,,,,,,,,,,7,,,,8,14,16,,,,8,55,74,68,,,34,,,,51,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,347
