,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,0,1,1,10,2,,4,19,11,7,7,14,11,4,4,31,3,14,43,1,1,21,130,26,,,16,,80,,54,,18,18,,8,,,,,,,44,21,26,7,36,,0,,,,,7,26,,14,15,15,,7,774
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
,Armoured vehicles,,,,,1,1,,,,,3,,,,,,,,,,1,11,,,,25,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
,Artillery,,,,,,,,,,,,,,5,,,,4,,2,,,,,,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,8
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,7,8,5,,,,,,,,,,,,,,4,,,,,,4,,,,,,,,,,,33
,Sensors,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
