,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,11,14,51,6,,,,25,,,,3,14,,0,0,1,5,8,8,10,25,41,100,233,24,87,125,100,94,80,108,23,18,40,26,16,3,,,18,4,5,20,90,6,17,,,1,,,33,17,2,,73,64,57,75,3,38,1,1825
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,7,,,,,,26
,Armoured vehicles,,,,,,,,,,,1,,,,,,,,5,,,28,27,,,,51,38,7,,,,,,25,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186
,Artillery,,,,,,,,,,,,,,,,,,,,,,,,5,,1,10,4,2,13,,,5,5,,,2,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,53
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,25,20,,,,,4,,,,,1,2,,,,,,,,,,4,,,,,8,2,,,6,,76
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,11,51,33,3,23,13,48,37,36,,,,,,,18,,,4,,10,5,21,,,2,,,9,3,,,2,4,,,,,,,333
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,,23
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,,,8,10,29,15,10,,,,,,,,,,,26,,,,,,,,,6,8,,,,,8,4,9,,5,,153
,Ships,,,,,,73,,,13,,40,,,3,,18,,14,,,,45,,,,,44,229,125,,96,,85,255,170,,,,,,,121,4,,,,,,,,,,,,,,,,100,,,,4,9,4,,1451
