,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,0,,0,0,1,8,20,,44,4,23,4,48,39,2,6,7,63,15,77,,8,43,18,72,299,230,9,98,149,112,149,441,160,,110,4,67,90,,,,,,5,19,19,69,195,20,15,13,3,94,14,9,21,142,128,161,2,123,10,33,12,100,3626
,Air defence systems,,,,,,,,,,,,,,,,,,,,,60,42,,,,20,20,263,299,,64,,270,280,130,,199,,,,,,,,,,,,,,,,,,,13,,,,,,,,,54,72,1785
,Armoured vehicles,,,,,26,26,33,,,,7,7,7,,31,46,76,63,30,105,,,23,69,70,,38,111,111,38,51,166,169,203,323,113,,36,119,,,,,,,,46,,32,38,111,138,114,154,121,14,23,7,2,,2,25,53,20,88,4,3086
,Artillery,,,,,,,,,,,,,,,,4,9,,3,56,60,6,,,29,17,17,,,28,24,,32,44,,42,,,,,,,,,,,,8,,,6,,0,,,8,,,,,,22,47,,,,462
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,8,8,7,,5,5,,,,,,,,,,,4,,,,28,3,5,3,4,4,4,4,4,4,4,4,4,136
,Missiles,,,,,,,,,,,,,,,,,,,,,11,11,,,7,15,20,78,78,55,119,81,110,72,5,19,48,35,19,29,,,,1,,,,,20,3,,9,4,5,8,,,15,18,60,80,40,60,24,57,16,1231
,Sensors,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,34,21,15,9,,,14,31,16,,,,,,10,,,,,,,,11,,,8,9,9,,,,,38,2,231
,Ships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,24
