,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,1,1,,,1,,,,,5,36,26,41,11,54,50,155,10,78,78,13,3,41,33,217,15,3,5,,,0,,,,12,119,44,,,9,,14,3,1,,25,149,189,,66,90,14,14,80,101,459,65,2329
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,98,98,,,,,,,,10,6,,,,,,,34,,8,,,,,,,,,,,,,,,,,20,,,,272
,Armoured vehicles,,,,,,,,,,,,,,,1,1,2,7,,,,,,,8,,,,,,,22,14,24,19,34,,,1,,38,,,,1,62,66,12,1,,85,2,21,22,3,,,,,,14,7,,0,,,467
,Artillery,,,,,,,,,,,,,,,,,,,,,,1,,,,11,12,,,5,5,,,,,,,,,,,,,,9,,27,,,,,,3,,,,,,,1,,,,,,,74
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,1,10,9,,,6,2,4,1,13,13,,,,,,,,20,12,6,95
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,30,4,,,,31,27,16,6,33,,,31,11,,,4,4,116,24,25,12,,,4,12,13,,2,78,4,,2,2,,20,40,67,,647
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,3,,,,5,,,,,,,3,3,,,,,,,,,,,,,,,,6,3,6,42
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,33,10,3,,5,,13,16,,,,6,12,11,42,14,,,13,22,,,,9,19,12,9,,,,,35,51,26,369
,Ships,,,,,,,,,,,,,,,,,,,,,,18,,17,9,14,,34,,25,4,9,66,73,63,32,,35,,63,,,,,,40,121,101,,,,,,,,,15,,,,,,,289,145,46,1215
