,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,4,,,1,,,3,1,12,,,,,,,5,,,,108,1,,,,20,,,,,18,,,,,172
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,,,,,,,,,75,,,,,,,,,,,,,,,,,98
,Armoured vehicles,,,,,,,,,,,,,,,1,14,,,,,,,,,,,,,,,,,,,23,31,30,30,79,,37,41,15,10,,26,163,93,7,,,,,6,,,,1,,,43,22,6,,,,677
,Artillery,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,8,2,2,,6,27,,,,,,,,,,1,,,,,,16,,,,,,,,,64
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,5,1,,,,,,,,,7
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,1,37,9,,12,12,,24,7,7,,,38,2,6,,,,20,,,,,1,1,,,,,177
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,5,10,5,,,,15,,,,,,,,,,,,,,,,,,,,,,49
,Ships,,,,,,,,,,,,,,,14,7,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,,,,16,,,,,,,,,,,,45
