,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,4,0,0,16,29,46,3,14,23,5,13,5,9,46,14,3,0,1,6,,1,22,4,,,53,10,9,16,12,4,,3,,,,6,,,,141,79,53,132,95,47,,115,147,108,5,83,124,,,,1,3,4,,24,386,82,46,27,35,2112
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,,,,,,,,,,,95,105,105,95,,,,,30,,,,447
,Armoured vehicles,,,,,11,2,2,1,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27,89,,,88,,60,,,,,,,15,9,56,,6,1,20,21,20,2,156,178,33,33,828
,Artillery,,,,,,,,,,,,4,5,5,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,11,9,10,,,,,31,5,45,7,,,9,,,,146
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,2,,,,2,2,2,,,,,,,7,,,,1,,,,,,,,7,,,,4,37
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,3,1,1,16,18,16,7,12,,5,10,2,39,46,32,32,24,24,14,33,84,14,7,,449
,Naval weapons,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,3,2,2,4,,2,,,,1,,,,,26
,Sensors,,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,7,9,9,2,9,,,,,,,,,6,22,3,5,,,,,5,,,,,15,94
,Ships,,,,,,,25,38,37,16,,8,,,,13,,13,,22,3,,,,,,,,9,,34,,36,,,,,,,,17,132,,88,,100,100,100,,,,48,,48,,,,,,,,234,117,,234,234,1702
