,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,21,15,13,778,567,99,1,59,204,122,352,458,117,243,144,90,126,251,253,63,,213,78,286,365,292,142,5,267,313,271,20,23,7,195,176,13,,,46,14,22,,838,2,,,,,,,,,,21,,210,158,,,,5,,,7,,7964
,Air defence systems,,,,,,,,,,,,54,107,54,54,54,19,,,350,,,,,18,35,53,175,175,47,16,16,16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253
,Armoured vehicles,35,35,,24,68,68,,,55,183,220,,,33,500,500,,,,8,8,8,8,69,114,117,109,106,45,22,22,22,43,43,43,43,43,17,,,,,,,,1,146,67,35,51,,,,,,,,,,1,6,4,,2,,,2918
,Artillery,,3,,,62,52,,,,26,26,27,35,26,26,,,3,,6,6,6,6,17,12,12,,6,6,,32,54,37,32,,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,522
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,18,13,,,,,,,,,81
,Missiles,,,,,,,,,,,,36,32,15,15,15,,31,13,15,9,20,30,30,59,42,69,82,57,65,47,32,23,24,14,10,23,59,33,14,,,,90,,,10,32,11,7,,,,,,,12,12,,3,12,,,,,,1101
,Sensors,,,,,,,,,,,,,,9,9,9,5,5,5,5,,,,,,,5,20,39,39,,,,,,,,,,,,,,,,,,,,14,14,14,,,,13,13,13,5,,,,,,,,230
