,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,2710,2347,4040,5899,6831,4121,3470,3801,4393,4303,2623,2276,3245,3056,3722,3913,4147,5678,5062,4406,3982,5156,5765,5602,5702,4038,2781,5033,6853,8356,9444,8682,7209,6715,6820,6521,6084,5642,4552,5859,5108,2443,,,,,,,,,,,,,,,,,,,,,,,,,208387
,Air defence systems,,,42,42,42,42,45,93,292,295,371,686,897,823,715,717,996,1063,1033,1662,1699,2462,2338,2826,2285,2432,2863,4104,3793,3011,2249,1988,1881,1436,1162,1750,1154,732,771,479,192,68,,,,,,,,,,,,,,,,,,,,,,,,,51531
,Armoured vehicles,892,1110,1549,1482,1495,1018,1622,1394,1974,1986,1924,1699,1626,1725,2214,2505,1889,2604,2476,2340,2613,2358,2673,3511,3874,2495,1564,3830,4616,3129,2843,2874,3410,3283,3233,2828,2943,3016,3005,2524,1500,890,,,,,,,,,,,,,,,,,,,,,,,,,98537
,Artillery,239,282,295,387,263,343,386,294,300,261,257,399,336,295,311,202,488,510,626,465,471,377,412,474,528,503,425,347,224,218,457,539,628,524,404,425,434,468,425,280,110,121,,,,,,,,,,,,,,,,,,,,,,,,,15733
,Engines,,,,,,,,,,,,,,,,28,28,,,,,3,6,4,2,8,4,25,57,27,53,48,67,21,32,14,41,43,65,50,56,29,,,,,,,,,,,,,,,,,,,,,,,,,711
,Missiles,,,,,,,,12,108,132,144,266,464,366,519,465,485,446,440,448,642,851,1337,1583,1469,1174,1253,1229,1212,1481,1546,1646,1639,1375,1420,2179,2133,2026,1949,2111,1853,1480,,,,,,,,,,,,,,,,,,,,,,,,,37883
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,5,18,19,30,11,32,8,26,18,18,3,8,,,,,,,,,,,,,,,,,,,,,,,,,204
,Sensors,4,4,19,27,31,52,91,69,104,87,144,190,317,349,404,403,477,462,304,454,339,207,316,163,129,208,134,182,175,154,122,144,170,174,259,235,281,422,287,102,77,73,,,,,,,,,,,,,,,,,,,,,,,,,8341
,Ships,39,,352,462,250,374,890,948,1120,968,1025,709,1121,634,1175,484,1885,763,1133,611,791,532,470,368,468,350,455,427,938,764,1146,630,941,1104,755,753,1545,1121,1536,920,847,540,,,,,,,,,,,,,,,,,,,,,,,,,32341
