,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,,,,,,,,26,17,36,6,24,,13,17,3,7,8,2,8,13,23,58,5,53,71,,,140,67,,,18,24,,14,,,,1,,14,2,,1,,,,,96,,18,18,37,841
,Armoured vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,5,1,8,7,,,,,1,1,28
,Missiles,,,,,,,,,,,,2,2,,,,,,,,,,,45,90,90,96,59,14,14,13,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,446
,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,15,6,,,81
,Ships,,,36,,,125,,,,,,,,,,,,,,,,,,2,2,28,,,,,,,4,8,,8,4,18,18,18,18,18,6,60,18,12,16,6,,,,42,47,30,,49,8,17,17,65,85,17,30,30,68,72,1000
