,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,,,,,,,,,,6,9,9,1,,,,27,44,43,25,28,39,110,99,28,28,52,25,7,2,,16,26,,,2,,,,,,24,,,8,32,,1,1,0,,0,2,,694
,Armoured vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,63,63,63,,,2,,,,,5,,3,8,,,,,,,,,,3,,,,,,,,,,,218
,Artillery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,3,9,,,1,4,8,2,,3,,,,,,,,,1,,,,,,,35
,Ships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,108,108,,,235
