,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,5,5,12,1,3,,15,13,9,50,26,61,59,116,65,54,54,17,59,61,59,8,13,10,19,11,24,11,1,20,65,15,16,,,4,34,14,1,52,35,13,7,8,11,15,,,,8,8,8,24,131,23,3,1357
,Air defence systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,,,,,5
,Armoured vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,23,23,23,173,73,23,23,23,,,,,,,0,,131,172,,7,,13,13,49,29,73,36,3,282,147,73,58,19,,,11,,,1543
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,6,,,,,1,11,32
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,12
,Ships,,,,,,,,,,28,,,,110,234,234,304,296,279,272,242,212,212,43,168,245,334,342,235,145,125,165,125,83,48,96,251,211,231,,40,40,40,,,,,,,,,19,20,,,,,,,,,,,,,,5428
