,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,14,5,,,,,,,,,,,,,,,,5,22,,,,51
,Armoured vehicles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10,,5,,9,3,,9,18,11,16,16,18,16,43,60,54,29,41,54,31,66,66,66,12,653
,Artillery,,,,,,,,,,,,1,1,,,1,2,3,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,1,2,6,6,,,,,6,,,6,11,8,1,66
,Engines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8,4,8,4,6,9,23,10,,16,16,20,12,4,9,23,4,4,4,4,11,4,16,4,235
,Ships,,,,,,,,,,,60,,,,,,84,30,30,30,,38,30,,63,63,,,63,63,,,20,,,,,,,,,,2,,,7,,,,,,,,,,,68,,44,,,,,,,,693
