,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,,,1,3,2,2,4,4,8,2,2,11,8,12,0,3,15,3,6,22,56,64,65,69,76,8,44,48,38,38,65,70,29,6,12,34,48,39,18,21,32,68,70,99,163,148,137,114,239,77,103,155,115,98,196,205,2976
,Air defence systems,,,,,,,,,,,8,,,,5,30,19,23,23,20,,14,14,,,127,123,45,11,32,58,42,37,30,124,158,231,192,156,101,151,144,140,20,,8,10,30,57,65,38,65,15,15,15,15,15,24,33,24,15,15,45,15,45,98,2736
,Armoured vehicles,,,,,,,,,,50,362,360,300,24,24,24,,2,3,7,5,5,,,1,2,2,4,5,40,49,97,35,5,6,6,9,6,6,12,18,19,27,23,1,3,23,24,20,50,59,25,23,19,23,18,24,18,31,28,27,35,26,11,42,41,2111
,Artillery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,,3,,,,,,,,38
,Missiles,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,30,30,30,15,,,,,,,,,,,,,,,,,,,,,,,122
,Naval weapons,,,,,,,,,,,,,,,,,,,,,,5,5,,,,3,8,3,3,9,,,,,,,,,,,,5,,,,5,,,,,,,,,,,16,,4,4,16,8,,8,,100
,Other,,,,,,,,,,,,,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Sensors,,,,,,,,,,,70,140,228,301,340,434,343,224,53,74,11,7,7,42,88,263,333,201,172,338,394,385,317,241,269,145,35,62,102,110,140,170,165,120,120,95,100,25,115,140,50,50,50,50,50,50,98,128,153,95,90,90,50,50,50,25,8043
