,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Aircraft,,,,,,,,,,,2,12,,,,,,,,3,,0,,,3,22,28,,34,9,44,7,53,53,60,41,89,137,141,43,68,89,57,36,,33,23,23,16,,,,,,36,1,44,53,92,33,126,31,32,35,20,18,1645
,Armoured vehicles,,,,,,,,,,,,,,,,,,,,,,,,,29,36,75,144,144,62,112,55,69,143,201,126,37,32,21,,,,,,54,,,,,,,,2,,,,,,,,,,,,,,1340
,Artillery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,21,18,3,22,4,29,25,27,,,,,,,,,,17,,,,,,,,17,,,,17,17,221
,Missiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,4,4,13
,Sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,8,8,33,,,,8,,,,,,,,,,8,,,,,,,,8,,,,3,3,85
,Ships,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,10,,,,,11,,,,,,,30
