,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,East Germany (GDR),,,,,,,,,,,17,25,17,29,39,26,,,,,,,,,11,,12,26,14,35,35,43,3,,,,39,116,116,149,77,,,,,,,,,,,,,,,,,,,,,,,,,,828
,Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,6
,Egypt,,,,,,,9,6,4,4,,0,7,8,2,,13,,26,15,37,,,,,16,,69,80,13,29,77,80,70,36,5,19,61,65,63,20,,13,22,15,9,5,5,,,,,,,,,,,,,,,,,,22,925
,Eritrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,,,,,0,,,,,,,,,,2
,Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,0,8
,Ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,51,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,102
,Fiji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Finland,,,,,,,,,,,60,1,1,,,1,86,33,33,33,2,39,30,,63,63,,,63,63,,,20,,,,,,1,,,22,11,13,22,26,9,10,34,28,12,33,34,44,34,47,137,77,77,51,58,40,105,81,90,16,1698
,FMLN (El Salvador)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
,France,14,67,43,315,371,470,878,741,806,783,903,937,970,1228,1429,1188,1642,1504,1453,1430,1639,2278,2602,2877,2096,2156,2000,2675,3297,3005,3835,3772,3824,3451,3002,4008,3022,1783,1962,2207,1699,1108,1186,926,842,967,1889,3230,3139,1859,1116,1451,1474,1441,2324,1842,1702,2402,1991,1918,898,1752,1025,1511,1734,2013,116102
,Gabon,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,69,,69,,16,,,,,,,,,,,,200
,Germany (FRG),,,,38,29,24,24,44,25,93,156,12,146,133,418,307,693,761,588,749,1460,1364,1377,226,1208,1440,1662,1712,1628,1439,1648,2023,1671,2395,2945,1368,1498,1043,1480,1246,1830,2514,1442,1542,2750,1468,1960,941,1823,1857,1615,895,902,1660,1121,2071,2696,3244,2378,2539,2745,1349,816,722,1785,2049,81782
,Ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,25
,Greece,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,18,,19,31,9,3,2,2,,6,22,13,23,,,,,,,,,,173
,Guatemala,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Hungary,,,,,,,,5,,,,,,,,,18,18,37,28,,,8,44,8,8,,,,,4,30,4,4,,,,,,,,,,21,,6,,24,,,,,34,,,82,,9,,,,,,41,,,429
,Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5
,India,,,,,,,,,,1,,,,,,,,,1,,,6,2,21,24,31,,,27,22,,,2,,,,,0,1,0,3,0,1,9,2,2,0,0,0,0,21,2,0,4,27,19,33,23,15,27,5,3,,8,53,33,430
,Indonesia,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,9,,4,,,,,8,4,,,,,,,16,16,25,,8,,49,,16,49,,25,8,8,,1,,,8,,,,4,265
,Iran,,,,,,,,,,,,,3,,,,,28,,,23,6,106,6,123,75,,,,,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,2,0,0,0,0,0,3,9,1,2,75,,43,45,45,86,21,12,43,,765
,Iraq,,,,,,,,0,,,3,,,,,,,,,,,,,,,,,,,,28,,,,,,,,168,20,,,,,,,,,,,,,,,,,,,,,,,,,,,219
,Ireland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,15,30,29,26,26,25,1,25,26,13,,239
,Israel,,,,,8,30,,4,,23,,,,,5,10,14,13,23,24,13,21,31,17,50,120,62,202,212,190,274,221,254,414,281,209,354,137,75,212,85,152,324,383,296,166,286,247,229,190,404,468,574,444,679,510,406,539,379,753,686,588,481,414,400,710,14297
,Italy,138,117,24,,11,143,257,275,234,8,104,240,258,239,369,287,233,127,161,318,256,396,297,341,417,526,525,505,691,1303,1168,1714,1694,1187,1262,920,228,607,385,335,205,337,247,336,204,297,326,454,426,504,204,243,468,355,251,825,514,688,391,493,516,918,746,867,743,570,30428
,Japan,,,,,2,110,38,112,3,41,1,61,100,8,14,,5,,,34,,15,8,34,53,,,,9,11,167,,,17,17,44,99,,,15,30,68,126,153,162,158,188,32,,,,,,,,,,40,,,,,,,,,1972
,Jordan,,,,,,,,,,2,,,,,,,,,,,,36,,22,9,50,,18,,,,,,76,,2,7,,7,16,,,,,64,,,6,,,,,,,42,20,,13,12,60,113,,20,25,114,18,753
,Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,12,3,6,183,19,12,,,5,,6,,,,,,,,,,261
,Kenya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,12
,Kuwait,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,24,,,,4,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,125
,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,92,,,18,18,14,,,,,,,,200
,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,9
,Lebanon,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,45,,,,,,,,,,,,,,47
,Libya,,,,,,,,,,,,,,,,,,,,,,,0,0,,26,4,,8,398,95,107,168,14,54,32,10,14,62,7,36,,,,3,,,3,10,,,,21,16,113,113,18,10,18,32,28,,,,,,1418
,Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,3
,Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0
,Malawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1
,Malaysia,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,6,,,,,,,,,,,,,0,,,,11,,,,,,,,,,0,,,,,,,25
,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,5,15
,Mexico,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,36,,,217,,,6,42,60,10,,18,3,19,29,20,,11,,,,,483
,Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,109,,,18,,,,,,198
,Morocco,,,,,,,,,,,,,2,,,,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
,Mozambique,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Mujahedin (Afghanistan)*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
,Netherlands,215,58,21,7,62,255,9,8,51,43,36,108,99,79,93,100,79,95,350,111,5,161,143,205,82,64,312,424,357,309,630,818,688,474,366,175,323,483,735,558,416,455,365,455,627,473,499,614,622,349,284,203,233,336,218,505,1156,1207,462,493,389,546,795,363,643,444,22344
,New Zealand,,,,,,,,,,,,,,,,,,1,1,0,,,0,2,5,3,,,,,,1,2,,10,7,0,,,,,34,4,,3,,,,,1,1,,1,,1,0,,,,,,,75,,,7,158
,Nicaragua,,,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,72,17,,5,,,,,,,,,,,,,,,,,,,,,101
,Niger,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,5
,North Korea,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,20,29,5,148,250,90,57,65,212,189,58,4,113,131,137,24,41,47,47,81,55,58,73,162,134,47,20,20,20,20,20,,,,,1,,2395
,North Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Norway,1,30,,8,,,,,,8,38,,25,55,67,65,80,140,65,53,,8,31,10,,8,8,8,93,161,158,278,68,35,,42,29,54,34,124,82,167,75,51,64,21,4,19,3,5,3,42,88,99,64,6,17,65,118,147,159,156,158,130,114,155,3793
